Geneid,Ctr_s1,Ctr_s2,Ctr_s7,Ctr_s13,RS_s6,RS_s9,RS_s12,RS_s16
ENSG00000149311,1055,1535,971,1160,1191,822,975,1005
ENSG00000255303,1,4,0,0,0,0,1,5
ENSG00000255266,0,0,0,0,0,0,0,0
ENSG00000180714,0,0,0,0,0,0,0,0
ENSG00000254749,0,0,0,0,0,0,0,0
ENSG00000254601,0,0,0,0,0,0,0,0
ENSG00000200817,0,0,0,0,0,0,0,0
ENSG00000254732,1,1,1,0,0,0,0,2
ENSG00000198561,134,177,137,162,146,67,126,119
ENSG00000226288,0,0,0,0,0,0,0,0
ENSG00000180723,0,0,0,0,0,0,0,0
ENSG00000167332,1,0,1,0,36,10,0,0
ENSG00000197674,0,0,0,0,0,0,0,0
ENSG00000254737,0,0,0,1,0,0,0,0
ENSG00000279000,4,0,0,0,0,7,7,6
ENSG00000133895,478,624,635,543,517,317,405,398
ENSG00000256734,0,0,0,0,0,0,0,0
ENSG00000166800,3,6,1,1,1,1,1,1
ENSG00000074319,771,1384,805,945,999,467,670,729
ENSG00000256464,1,2,0,3,4,0,0,3
ENSG00000256588,0,0,0,0,0,0,0,0
ENSG00000256361,0,0,0,0,0,0,0,0
ENSG00000151116,371,734,391,501,628,224,347,346
ENSG00000274589,1,0,0,0,0,0,0,0
ENSG00000247595,11,11,10,6,16,1,1,9
ENSG00000279837,0,2,1,2,3,1,1,1
ENSG00000179119,490,1374,627,768,845,324,548,499
ENSG00000257043,6,1,4,1,2,1,1,0
ENSG00000064309,68,40,135,87,26,196,268,97
ENSG00000129757,2,3,16,7,5,0,10,3
ENSG00000246250,5,4,2,1,0,0,2,2
ENSG00000283375,0,0,0,0,0,0,0,0
ENSG00000166199,205,257,206,284,227,83,148,148
ENSG00000213693,17,22,17,19,24,3,10,12
ENSG00000244926,6,3,4,1,3,0,1,4
ENSG00000254409,0,0,0,1,0,1,1,2
ENSG00000187479,5,36,8,19,159,4,65,54
ENSG00000244953,0,0,0,0,2,0,0,0
ENSG00000205126,0,0,0,0,0,0,0,0
ENSG00000110455,102,95,73,68,172,73,103,86
ENSG00000255165,0,1,0,1,0,1,0,0
ENSG00000052850,0,2,1,2,0,0,1,0
ENSG00000151348,2344,4444,2700,3305,4464,2065,3491,3252
ENSG00000166801,588,688,840,866,946,377,370,245
ENSG00000173898,6,8,15,10,39,4,102,40
ENSG00000254900,0,0,0,0,0,0,0,1
ENSG00000166441,5050,6949,4643,5514,4493,2737,3705,3979
ENSG00000200983,0,0,0,0,0,0,0,0
ENSG00000212607,2,1,1,3,1,0,1,1
ENSG00000254665,0,0,0,0,0,0,0,0
ENSG00000149968,5,701,60,17,7295,10,54,88
ENSG00000262406,0,93,0,2,158,0,13,88
ENSG00000255469,0,0,0,0,0,0,0,0
ENSG00000238562,0,0,0,0,0,0,0,0
ENSG00000137745,0,0,0,0,0,1,0,0
ENSG00000276521,0,0,0,0,0,0,0,0
ENSG00000239861,0,0,0,0,0,0,0,0
ENSG00000137692,557,787,628,668,602,318,517,559
ENSG00000260966,0,0,0,0,0,0,0,0
ENSG00000285878,0,0,0,0,1,0,0,1
ENSG00000254895,0,0,0,1,0,0,0,0
ENSG00000254931,0,0,0,1,0,0,1,0
ENSG00000255417,0,0,0,2,0,0,0,1
ENSG00000255350,0,0,1,2,0,1,0,0
ENSG00000254565,0,0,0,2,0,0,0,0
ENSG00000253245,0,0,0,2,0,0,0,0
ENSG00000254824,0,0,0,0,0,0,0,0
ENSG00000187240,750,764,718,526,788,506,564,356
ENSG00000174915,288,597,393,514,692,209,510,498
ENSG00000174775,492,584,604,640,566,235,443,340
ENSG00000270491,0,0,0,0,0,0,0,0
ENSG00000149089,168,192,157,151,136,73,97,109
ENSG00000110435,330,584,393,335,522,203,352,303
ENSG00000254654,0,0,0,0,0,0,0,0
ENSG00000287984,0,0,0,0,0,0,0,0
ENSG00000254664,0,0,0,0,0,0,0,0
ENSG00000019505,0,0,0,0,0,0,0,2
ENSG00000254497,0,0,0,0,0,0,0,0
ENSG00000177595,205,173,259,227,521,97,175,138
ENSG00000183715,24,3,20,0,62,79,24,0
ENSG00000166436,103,142,91,117,137,65,100,99
ENSG00000186318,860,1628,1123,1741,1127,613,1158,1161
ENSG00000048649,678,1183,848,846,1080,634,868,763
ENSG00000110077,0,0,0,0,0,0,0,0
ENSG00000023171,105,2297,143,235,182,91,197,165
ENSG00000166106,286,113,287,873,73,250,194,135
ENSG00000183378,0,0,0,0,1,0,0,1
ENSG00000177042,130,120,105,108,88,93,135,113
ENSG00000110330,1005,2525,958,1064,1406,614,820,824
ENSG00000166363,0,0,1,0,0,0,0,0
ENSG00000171014,0,0,0,0,0,0,0,0
ENSG00000186119,0,0,0,0,0,0,0,0
ENSG00000150261,0,0,0,0,0,0,0,0
ENSG00000172154,0,0,0,0,0,0,0,0
ENSG00000178358,0,0,1,0,0,0,0,0
ENSG00000172208,0,0,0,0,0,0,0,0
ENSG00000172459,0,0,0,0,0,0,0,0
ENSG00000175485,0,0,0,0,0,0,0,0
ENSG00000181961,0,0,0,0,0,0,0,0
ENSG00000181273,0,0,0,0,0,0,0,0
ENSG00000279051,0,0,0,0,0,0,0,0
ENSG00000237388,0,0,0,0,0,0,0,0
ENSG00000232268,0,0,0,0,0,0,0,0
ENSG00000166736,0,0,0,0,0,0,0,0
ENSG00000150750,0,0,0,0,0,0,0,0
ENSG00000255298,0,0,0,0,0,0,0,0
ENSG00000229183,0,0,0,0,0,0,0,0
ENSG00000186513,0,0,0,0,0,0,0,0
ENSG00000181785,0,0,0,0,0,0,0,0
ENSG00000279486,0,0,0,0,0,0,0,0
ENSG00000181074,1,0,0,0,0,0,0,0
ENSG00000149554,372,409,471,450,564,140,142,107
ENSG00000197849,0,0,0,0,0,0,0,0
ENSG00000196371,138,101,128,171,143,107,84,102
ENSG00000181939,0,0,0,0,0,0,0,0
ENSG00000176900,0,0,0,0,0,0,0,0
ENSG00000166368,0,0,0,0,0,0,0,0
ENSG00000183303,0,0,0,0,0,0,0,1
ENSG00000279116,0,0,0,0,0,0,0,0
ENSG00000255307,0,0,0,0,0,0,0,0
ENSG00000254834,0,0,0,0,0,0,0,0
ENSG00000176922,0,0,0,0,0,0,0,0
ENSG00000181499,0,0,0,0,0,0,0,0
ENSG00000221931,0,0,0,0,0,0,0,0
ENSG00000170953,0,0,0,0,0,0,0,0
ENSG00000280090,0,0,0,0,0,0,0,0
ENSG00000255223,0,0,0,0,0,0,0,0
ENSG00000181371,0,0,0,0,0,0,0,0
ENSG00000196099,0,0,0,0,0,0,0,0
ENSG00000072952,7,3,19,16,5,12,135,93
ENSG00000172188,0,0,0,0,0,0,0,0
ENSG00000172377,0,0,0,0,0,0,0,0
ENSG00000167800,0,0,0,0,0,0,0,0
ENSG00000180934,0,0,0,0,0,0,0,0
ENSG00000198283,0,0,0,0,0,0,0,0
ENSG00000174970,0,0,0,0,0,0,0,0
ENSG00000167359,0,0,0,0,0,0,0,0
ENSG00000279012,0,0,0,0,0,0,0,0
ENSG00000176540,0,0,0,0,0,0,0,0
ENSG00000181616,0,0,0,0,0,1,0,0
ENSG00000181718,0,0,0,0,0,0,0,0
ENSG00000254469,20,19,21,14,20,18,12,9
ENSG00000186714,0,1,0,0,0,1,2,0
ENSG00000183644,1,1,0,1,8,0,0,2
ENSG00000172464,0,0,0,0,0,0,0,0
ENSG00000166884,0,0,0,0,0,0,0,0
ENSG00000177963,1615,1947,1881,1983,2230,1002,1880,1390
ENSG00000197136,944,1319,1092,1203,1246,688,967,909
ENSG00000172269,503,667,511,553,739,306,509,436
ENSG00000162129,227,296,293,316,286,107,162,205
ENSG00000279672,9,21,27,12,32,7,8,8
ENSG00000254938,0,1,0,0,1,0,0,0
ENSG00000279358,0,0,0,0,0,0,0,0
ENSG00000254960,0,0,0,0,0,0,0,0
ENSG00000266215,0,0,1,0,0,0,0,0
ENSG00000255317,1,1,2,0,4,1,1,0
ENSG00000218109,0,0,0,0,0,0,0,0
ENSG00000256282,4,5,1,3,2,0,0,6
ENSG00000255379,0,0,0,0,0,0,0,0
ENSG00000203334,0,0,0,0,0,0,0,0
ENSG00000201243,0,0,0,0,0,0,0,0
ENSG00000180720,0,0,1,3,2,0,2,1
ENSG00000137727,624,187,842,256,263,417,608,63
ENSG00000170959,3,7,4,2,8,2,4,7
ENSG00000214872,1,3,2,1,5,1,0,0
ENSG00000182667,856,1294,652,838,562,849,867,486
ENSG00000170322,351,404,448,426,410,213,334,225
ENSG00000178795,0,0,0,0,0,0,0,0
ENSG00000110497,332,479,484,396,405,227,384,305
ENSG00000154114,284,374,352,282,334,276,364,261
ENSG00000050165,1727,5336,2788,1976,8011,1697,3191,3395
ENSG00000166435,188,105,102,181,89,121,69,135
ENSG00000129167,1,0,2,2,1,0,3,2
ENSG00000162241,30,49,39,56,77,37,64,63
ENSG00000110011,168,264,143,190,210,103,210,222
ENSG00000168959,0,0,0,0,1,0,0,0
ENSG00000175224,804,1595,888,1065,1757,591,975,893
ENSG00000133816,9692,8692,8822,11714,5630,4404,6023,6804
ENSG00000167346,0,0,0,0,0,0,0,0
ENSG00000186174,1336,1797,2133,1684,3537,1534,2151,1951
ENSG00000166926,0,0,0,0,0,0,0,0
ENSG00000182053,0,0,0,0,0,0,0,0
ENSG00000126500,2,3,3,1,3,4,5,0
ENSG00000150433,182,270,175,173,194,90,138,112
ENSG00000110693,2,8,10,9,9,1,3,5
ENSG00000233802,0,0,0,0,0,0,0,0
ENSG00000011405,1238,2868,1398,2128,2140,878,1326,1769
ENSG00000173237,0,2,0,0,0,0,0,0
ENSG00000223417,0,0,0,0,0,0,0,0
ENSG00000019485,69,66,36,79,81,32,40,61
ENSG00000180988,0,0,0,0,0,0,0,0
ENSG00000231743,0,0,0,0,0,0,0,0
ENSG00000226694,0,0,0,0,0,0,0,0
ENSG00000287653,0,0,0,0,0,0,0,0
ENSG00000237500,0,0,0,0,0,0,0,0
ENSG00000151240,642,861,727,668,268,359,671,510
ENSG00000233052,0,0,0,0,0,0,0,0
ENSG00000286610,0,0,0,0,0,0,0,0
ENSG00000234556,0,0,0,0,0,0,0,0
ENSG00000234962,0,0,0,0,0,0,0,0
ENSG00000196139,270,304,155,677,195,98,144,351
ENSG00000225269,1,0,0,1,0,2,0,3
ENSG00000227912,0,0,0,0,0,0,0,0
ENSG00000228291,0,0,0,0,0,0,0,0
ENSG00000205696,0,0,0,0,0,0,0,0
ENSG00000178462,2,1,1,4,0,1,0,1
ENSG00000281186,0,0,0,0,0,0,0,0
ENSG00000226005,0,0,0,0,1,0,1,0
ENSG00000287848,0,0,1,0,0,0,0,0
ENSG00000107929,910,1133,1201,1209,1198,612,873,715
ENSG00000271251,0,0,0,0,0,0,0,0
ENSG00000213994,0,1,1,1,1,2,1,0
ENSG00000232638,0,0,0,0,0,0,0,0
ENSG00000185736,0,0,0,0,0,0,0,0
ENSG00000280450,0,0,0,0,0,0,0,0
ENSG00000226990,0,0,0,1,0,0,0,0
ENSG00000238266,10,42,11,22,3,0,5,3
ENSG00000165568,11,16,32,28,67,21,15,10
ENSG00000236990,0,0,0,0,0,0,0,0
ENSG00000232170,0,0,0,0,0,0,0,0
ENSG00000224788,0,0,0,0,0,0,0,0
ENSG00000234306,0,0,0,0,0,0,0,0
ENSG00000230014,0,0,0,0,0,0,0,0
ENSG00000233117,48,6,28,32,6,12,55,18
ENSG00000065675,0,0,0,0,0,0,0,0
ENSG00000230573,0,0,0,0,0,0,0,0
ENSG00000272436,0,0,0,0,0,0,0,0
ENSG00000225053,0,0,2,1,0,0,0,0
ENSG00000285845,0,0,0,0,0,0,0,0
ENSG00000287023,3,2,3,26,13,2,2,8
ENSG00000287120,0,0,0,0,0,1,0,0
ENSG00000134463,15,2,29,11,1,2,10,0
ENSG00000107485,1,2,3,25,2,5,19,18
ENSG00000231601,0,0,0,0,0,0,0,0
ENSG00000212743,0,1,0,1,1,0,2,0
ENSG00000286687,0,1,0,0,4,0,0,0
ENSG00000231039,0,0,0,0,0,0,0,0
ENSG00000151465,809,1055,977,1045,931,534,754,643
ENSG00000226209,0,0,0,0,0,0,0,1
ENSG00000285671,2,0,1,0,0,55,51,0
ENSG00000225948,0,0,0,0,0,0,0,0
ENSG00000225418,0,0,0,0,0,0,0,0
ENSG00000203414,0,0,1,0,0,1,3,0
ENSG00000178473,0,0,0,0,0,0,0,0
ENSG00000229751,0,0,1,0,0,0,0,0
ENSG00000225383,4,1,2,13,1,3,6,5
ENSG00000086475,573,522,817,626,394,241,302,289
ENSG00000123240,1630,1920,1168,1452,3313,1519,1552,2510
ENSG00000067082,2426,2194,2335,2764,1926,2018,1938,1248
ENSG00000229672,0,0,0,1,1,0,0,0
ENSG00000285988,0,0,0,0,0,0,0,0
ENSG00000234175,3,2,2,1,2,5,2,4
ENSG00000151631,1,0,2,3,0,1,0,3
ENSG00000134460,0,0,0,0,0,0,0,0
ENSG00000214015,0,0,0,0,0,0,0,0
ENSG00000165629,1563,1960,1484,1730,1101,736,1112,1096
ENSG00000229240,0,0,0,0,1,0,0,0
ENSG00000215244,0,3,0,1,3,0,0,5
ENSG00000236420,0,0,0,0,0,0,0,0
ENSG00000228353,0,0,0,0,0,0,0,1
ENSG00000235838,0,0,0,1,0,0,0,0
ENSG00000165632,197,313,261,198,279,137,136,117
ENSG00000224382,0,0,0,0,0,0,0,0
ENSG00000224251,3,8,3,8,5,0,1,8
ENSG00000065665,116,147,127,129,179,82,153,138
ENSG00000151632,1435,2442,114,159,670,683,85,126
ENSG00000230121,0,0,0,0,0,0,0,0
ENSG00000197308,0,0,1,0,0,0,0,0
ENSG00000234170,0,0,0,0,0,0,0,0
ENSG00000223784,0,0,0,0,0,0,0,0
ENSG00000187134,419,384,902,2385,448,256,314,2159
ENSG00000048740,105,1114,625,388,1557,250,1573,721
ENSG00000231326,0,0,0,0,0,0,0,0
ENSG00000235281,0,0,0,0,0,0,0,0
ENSG00000237540,0,0,0,0,0,0,0,0
ENSG00000230096,0,0,0,0,0,0,0,0
ENSG00000197889,3,1,5,3,1,1,3,2
ENSG00000234752,0,0,0,0,0,0,0,0
ENSG00000286439,0,0,0,0,0,0,0,0
ENSG00000229206,0,0,0,0,0,0,0,0
ENSG00000229919,0,0,0,0,0,0,0,0
ENSG00000233321,2,11,1,2,1,2,0,1
ENSG00000271046,0,0,0,0,0,0,0,0
ENSG00000287277,0,0,0,0,0,0,0,0
ENSG00000231496,0,0,0,1,0,0,0,0
ENSG00000151655,0,1,1,0,0,0,0,2
ENSG00000226861,0,0,0,0,0,0,0,0
ENSG00000236892,0,0,0,0,0,0,0,1
ENSG00000270111,0,0,0,0,0,0,0,0
ENSG00000228636,0,0,0,0,1,0,0,0
ENSG00000231298,8,8,8,64,5,7,3,26
ENSG00000170525,1096,1852,1413,1389,1161,977,1155,1101
ENSG00000283456,0,0,0,0,0,0,0,0
ENSG00000226705,0,0,0,0,0,0,0,0
ENSG00000237943,0,0,3,0,1,0,0,0
ENSG00000107537,208,278,288,349,576,158,330,230
ENSG00000236495,0,0,0,0,0,0,0,0
ENSG00000228997,0,1,0,0,0,1,1,0
ENSG00000134453,654,860,980,993,727,384,500,450
ENSG00000287175,0,1,0,0,1,0,0,0
ENSG00000235410,0,0,0,0,0,0,0,0
ENSG00000235763,0,0,0,0,0,0,0,1
ENSG00000233990,0,0,0,0,0,0,0,0
ENSG00000165609,539,781,642,590,675,314,498,405
ENSG00000237986,0,0,0,0,0,0,0,0
ENSG00000151468,11,1,5,5,4,48,5,27
ENSG00000231976,0,0,0,0,0,0,0,0
ENSG00000229664,0,0,0,0,0,0,0,0
ENSG00000229124,14,14,14,23,22,9,21,19
ENSG00000239539,0,0,0,0,0,0,0,0
ENSG00000285994,0,0,0,0,0,0,0,0
ENSG00000165623,0,0,0,0,0,0,0,0
ENSG00000286858,0,0,0,0,0,0,0,0
ENSG00000151657,141,220,155,160,159,96,134,97
ENSG00000228330,0,1,0,0,0,0,0,0
ENSG00000148429,291,501,342,334,444,203,433,249
ENSG00000213771,0,0,0,0,0,0,0,0
ENSG00000286442,0,0,0,2,3,1,2,0
ENSG00000270234,0,0,0,0,0,0,0,0
ENSG00000134461,47,58,72,70,62,27,45,29
ENSG00000151461,806,1046,851,722,900,438,631,540
ENSG00000134470,66,20,92,75,208,57,55,18
ENSG00000287246,0,0,0,0,0,0,0,0
ENSG00000152455,137,125,184,169,103,58,73,43
ENSG00000236777,0,0,0,0,0,0,0,0
ENSG00000225251,0,0,0,0,0,0,0,0
ENSG00000285852,2,3,3,1,0,3,5,3
ENSG00000272516,0,0,0,0,0,0,0,0
ENSG00000181800,1,0,3,3,11,1,3,4
ENSG00000231422,0,0,0,0,0,0,0,0
ENSG00000176244,43,15,39,16,9,31,7,10
ENSG00000230818,0,0,0,0,0,0,0,0
ENSG00000223928,0,0,0,0,0,0,0,0
ENSG00000223808,0,0,0,0,0,0,0,0
ENSG00000152464,65,75,71,94,95,41,56,57
ENSG00000123243,3,0,65,9,16,61,102,24
ENSG00000264006,0,0,0,0,0,0,0,0
ENSG00000236960,0,0,0,0,0,0,0,0
ENSG00000151474,1770,1256,2552,2501,1338,600,1251,772
ENSG00000234296,0,0,0,0,0,0,0,0
ENSG00000227537,0,0,0,0,0,0,0,0
ENSG00000260314,0,0,0,0,0,0,0,0
ENSG00000225976,0,0,0,0,0,0,0,0
ENSG00000228181,3,2,0,0,0,1,0,0
ENSG00000204832,0,0,0,0,0,0,0,0
ENSG00000285520,0,0,0,0,2,0,0,0
ENSG00000227932,0,0,0,0,0,0,0,0
ENSG00000165997,350,842,478,713,445,283,326,354
ENSG00000235623,0,0,0,0,0,0,0,0
ENSG00000107611,140,24,85,79,25,76,137,65
ENSG00000225213,2,1,1,1,2,0,1,3
ENSG00000279575,0,0,0,0,0,0,0,0
ENSG00000026025,65924,32034,59105,52505,33714,32826,45553,24144
ENSG00000234961,1,0,1,0,0,0,0,0
ENSG00000280086,0,0,0,0,0,0,0,0
ENSG00000273153,0,0,0,0,0,0,0,0
ENSG00000234813,0,0,0,0,0,0,0,0
ENSG00000285743,0,0,1,0,0,0,0,0
ENSG00000287124,0,0,0,0,0,0,0,0
ENSG00000233642,0,0,0,0,0,0,0,0
ENSG00000107614,109,119,122,134,103,68,64,39
ENSG00000165985,14,23,18,4,10,12,13,4
ENSG00000148481,515,671,585,604,677,349,518,468
ENSG00000225192,0,1,0,0,0,0,0,0
ENSG00000165309,0,0,0,0,0,0,1,1
ENSG00000271360,0,0,0,0,0,0,0,0
ENSG00000272366,2,0,1,0,0,0,0,0
ENSG00000176236,9,3,1,1,1,19,4,2
ENSG00000228755,0,0,0,0,0,0,0,0
ENSG00000216937,29,27,30,26,43,13,23,18
ENSG00000223601,0,2,1,0,0,0,2,1
ENSG00000233825,0,0,0,0,1,0,0,0
ENSG00000279623,0,4,0,1,0,0,0,0
ENSG00000095794,159,418,201,298,364,99,157,195
ENSG00000280809,0,0,0,0,0,0,0,0
ENSG00000269897,0,0,0,0,0,0,0,0
ENSG00000226086,1,1,0,0,1,1,0,1
ENSG00000227264,0,0,0,0,0,0,0,0
ENSG00000203565,0,0,0,0,0,0,0,0
ENSG00000233451,0,0,0,0,0,0,0,0
ENSG00000225638,0,0,0,0,0,0,0,0
ENSG00000233190,0,0,0,0,0,0,0,0
ENSG00000241058,86,107,106,142,101,39,59,89
ENSG00000270552,0,0,0,0,0,0,0,0
ENSG00000182531,0,0,0,0,0,0,0,0
ENSG00000230322,0,0,0,0,0,0,0,0
ENSG00000151963,0,0,1,0,0,0,0,0
ENSG00000236894,0,0,0,0,0,0,0,0
ENSG00000238246,0,0,0,0,0,0,0,0
ENSG00000150867,994,931,1430,937,1473,536,1239,596
ENSG00000272387,0,0,0,0,0,0,0,0
ENSG00000179133,2,1,2,0,1,0,1,0
ENSG00000287309,0,1,0,0,0,0,0,0
ENSG00000234244,0,0,0,0,0,0,0,0
ENSG00000271981,0,0,0,0,0,0,0,0
ENSG00000286832,0,1,0,0,0,0,0,0
ENSG00000260205,0,0,0,0,0,0,1,0
ENSG00000286958,0,0,0,0,0,0,0,0
ENSG00000223910,0,0,0,0,0,0,0,0
ENSG00000234335,1,2,2,2,0,1,2,0
ENSG00000198610,0,0,0,0,0,0,0,1
ENSG00000234091,0,0,0,0,0,0,0,0
ENSG00000279212,0,0,0,0,1,0,0,1
ENSG00000204740,1,3,3,1,6,0,2,0
ENSG00000271335,32,9,20,6,14,13,20,9
ENSG00000232624,0,0,0,0,0,0,0,0
ENSG00000232525,0,0,0,0,0,0,0,0
ENSG00000285859,1,2,0,1,1,1,0,0
ENSG00000148488,0,0,6,1,0,2,9,1
ENSG00000234167,0,0,0,0,0,0,0,0
ENSG00000136750,0,0,0,0,0,0,0,0
ENSG00000150051,4,0,16,0,74,0,12,0
ENSG00000185904,47,86,20,100,728,15,29,169
ENSG00000263761,0,0,0,0,0,0,0,0
ENSG00000233968,0,1,0,0,0,0,0,0
ENSG00000231245,0,0,1,8,1,0,0,5
ENSG00000229327,0,0,1,0,0,0,0,0
ENSG00000099251,2,19,6,3,2,5,5,2
ENSG00000169126,2,0,7,0,76,1,7,0
ENSG00000286810,1,1,0,2,0,2,0,2
ENSG00000234541,0,0,0,0,0,0,0,0
ENSG00000077943,247,133,28,45,229,527,111,22
ENSG00000197321,2176,4959,1525,2889,6628,1396,1383,3162
ENSG00000270762,0,0,0,0,0,0,0,0
ENSG00000227462,0,0,0,1,1,0,0,1
ENSG00000230720,0,0,0,0,0,0,0,0
ENSG00000228882,0,0,0,0,0,0,0,0
ENSG00000223984,2,0,3,3,1,0,1,0
ENSG00000148444,97,179,121,182,141,61,96,130
ENSG00000235964,0,0,0,0,0,0,0,0
ENSG00000235637,0,0,0,0,0,0,0,0
ENSG00000234973,0,0,0,0,0,0,0,0
ENSG00000233867,0,0,0,0,0,0,0,0
ENSG00000287402,1,0,0,0,0,1,1,0
ENSG00000287852,0,0,0,0,0,0,0,0
ENSG00000148482,0,1,0,0,0,0,0,0
ENSG00000226808,0,0,1,5,1,0,0,2
ENSG00000231009,0,0,0,0,0,0,0,0
ENSG00000238263,0,0,0,1,0,0,1,0
ENSG00000224034,0,1,0,0,1,0,0,0
ENSG00000243349,0,0,0,0,1,0,0,0
ENSG00000228339,0,0,0,0,0,0,1,0
ENSG00000228702,0,0,1,0,0,1,1,0
ENSG00000279631,23,20,39,20,31,17,33,13
ENSG00000254929,5,1,7,2,2,7,1,2
ENSG00000172671,51,42,42,55,51,30,33,24
ENSG00000232497,0,0,0,0,0,0,0,0
ENSG00000264404,0,0,0,0,0,0,0,0
ENSG00000229605,1,1,0,0,1,0,0,0
ENSG00000095777,0,0,0,0,0,1,0,0
ENSG00000227395,0,0,0,0,0,0,0,0
ENSG00000168283,418,779,556,585,853,307,502,388
ENSG00000165511,21,22,20,13,38,18,24,18
ENSG00000225482,0,0,0,0,0,0,0,0
ENSG00000260137,0,0,0,0,0,0,0,0
ENSG00000274242,0,0,0,0,0,0,0,0
ENSG00000231187,2,3,8,2,4,1,5,16
ENSG00000287925,0,0,0,0,0,1,0,0
ENSG00000223841,0,0,0,0,0,0,0,0
ENSG00000237913,0,0,0,0,0,0,0,0
ENSG00000224920,0,0,0,0,0,0,0,0
ENSG00000235197,0,0,0,0,0,0,0,0
ENSG00000148450,165,237,186,190,311,127,272,153
ENSG00000287613,0,0,0,0,0,0,0,0
ENSG00000226576,0,0,0,0,0,0,0,0
ENSG00000256574,0,0,0,0,0,0,0,0
ENSG00000237389,0,0,0,0,0,0,0,0
ENSG00000228547,0,0,0,0,0,0,0,0
ENSG00000233261,0,0,0,0,0,0,0,0
ENSG00000215184,0,0,0,0,0,0,0,0
ENSG00000182632,0,0,1,1,52,1,0,8
ENSG00000237936,0,0,0,0,0,0,0,0
ENSG00000187783,0,0,0,0,0,0,0,0
ENSG00000168267,0,0,0,0,0,0,0,0
ENSG00000099256,145,381,181,245,547,110,91,74
ENSG00000152457,184,246,225,229,205,123,154,136
ENSG00000148426,64,63,128,68,22,67,52,29
ENSG00000107643,285,663,441,355,368,192,364,306
ENSG00000204177,32,17,26,15,8,23,11,10
ENSG00000226016,0,0,0,0,0,0,0,0
ENSG00000235113,0,0,0,0,0,0,0,0
ENSG00000204175,0,0,0,0,0,0,1,0
ENSG00000271563,0,0,0,0,0,0,0,0
ENSG00000232004,24,33,23,31,8,7,20,29
ENSG00000215267,0,0,0,1,4,1,1,0
ENSG00000120549,468,445,214,253,392,314,113,223
ENSG00000266217,0,0,0,0,0,0,0,0
ENSG00000279819,0,0,0,0,0,0,0,0
ENSG00000228426,0,0,0,0,0,0,0,0
ENSG00000225965,0,0,0,0,0,0,0,0
ENSG00000233837,2,2,0,0,0,0,2,0
ENSG00000232807,4,18,12,18,32,1,11,6
ENSG00000203496,0,0,0,0,0,0,0,0
ENSG00000233395,0,0,0,0,0,0,0,0
ENSG00000180221,0,1,1,0,0,0,0,0
ENSG00000275675,0,0,0,0,0,0,0,0
ENSG00000233343,0,0,0,0,0,0,0,0
ENSG00000237470,0,0,0,0,1,0,0,0
ENSG00000261671,3,0,2,1,1,0,2,2
ENSG00000286409,1,2,0,0,0,1,0,0
ENSG00000287945,0,0,0,0,0,0,0,0
ENSG00000215227,0,0,0,0,0,0,0,0
ENSG00000273012,1,1,0,0,1,0,1,0
ENSG00000171988,843,1189,979,779,990,505,693,566
ENSG00000213724,0,0,2,0,0,0,0,0
ENSG00000223462,0,0,0,0,1,0,0,0
ENSG00000227121,0,0,0,1,0,0,0,0
ENSG00000259869,0,1,0,0,0,0,0,0
ENSG00000273363,1,0,0,0,2,1,0,0
ENSG00000286413,0,0,0,0,0,0,0,0
ENSG00000151033,0,0,0,0,0,0,0,0
ENSG00000230500,0,0,0,0,1,0,0,0
ENSG00000230869,1,0,0,0,1,1,1,0
ENSG00000120555,0,1,0,1,0,0,0,1
ENSG00000226407,0,0,0,0,0,0,0,0
ENSG00000261683,0,0,0,0,0,0,0,0
ENSG00000234788,0,0,0,0,0,0,0,0
ENSG00000151023,2,20,3,4,33,5,2,5
ENSG00000285662,0,0,0,0,0,0,0,0
ENSG00000122873,249,335,364,408,410,153,303,294
ENSG00000226493,0,0,1,1,0,1,0,0
ENSG00000228302,3,5,8,8,4,5,10,2
ENSG00000136770,510,1667,599,729,1928,436,943,927
ENSG00000235469,0,0,0,0,0,0,0,0
ENSG00000226790,0,0,0,0,0,0,0,0
ENSG00000229235,0,0,0,0,0,0,0,0
ENSG00000224162,0,0,0,0,0,0,0,0
ENSG00000227465,0,0,1,0,0,0,0,0
ENSG00000165633,191,335,218,238,202,149,354,248
ENSG00000230011,0,0,0,0,1,0,0,0
ENSG00000165874,1,0,2,0,0,0,0,0
ENSG00000234941,0,0,0,0,0,0,0,0
ENSG00000235690,0,0,0,0,0,0,0,0
ENSG00000122912,285,412,307,367,399,185,296,207
ENSG00000270192,0,0,0,0,0,0,0,0
ENSG00000225778,1,0,1,2,1,0,2,1
ENSG00000226255,0,0,0,0,0,0,0,0
ENSG00000270369,0,0,0,0,0,0,0,0
ENSG00000227173,6,4,4,3,1,1,2,2
ENSG00000279239,0,0,0,0,0,0,0,0
ENSG00000165443,0,0,0,0,1,0,0,0
ENSG00000198298,32,31,30,18,44,11,16,19
ENSG00000279822,31,36,28,28,27,6,10,9
ENSG00000226200,26,20,21,44,64,21,39,28
ENSG00000150201,0,0,0,1,0,0,0,0
ENSG00000232109,1,0,0,0,0,0,0,0
ENSG00000229644,48,187,44,2,269,13,34,2
ENSG00000236442,0,0,0,0,0,0,0,0
ENSG00000233472,0,0,0,0,0,0,0,0
ENSG00000138303,299,306,317,287,315,222,250,184
ENSG00000271173,0,0,0,0,0,0,0,0
